"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-08-03T22:00:00.000Z","283.65","0.42","0.53","18,098,700","63.55","286.13","265.31","244.49","99.67","262.92","262.92","262.92","","-0.44","267.92","1.15","0.69","-39.21","-961,834.74","0.05","0.32","72.80","2.81","267.78","0.20","3.63","0.18","100.00","77.80","-185,235,800.00","282.79","160.65","260.33","92.20","89.79","92.20","89.79","83.44","57.70","289.65","279.94","270.22","20.96","","","107.70","57.24","","99.56","63.55","60.41","0.14","0.12","0.03","3.73","1.42","0.38","34.53","-34.53","18.33","1.99","50.00","-48.41","38.82","11.35","-1.00","293.00","277.00","4,890,304.01","0.68","10.49","5.26","2.11","68.68","86.52","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.03","262.83","180,326,500.00","189.53","158.23","276.06","262.92","249.77","13.40","265.31","262.92","295.26","262.92","60.89","26.93","267.50","25.24","0.20","5.26","2.71","2.55","249.57","2.22","0.73","251.68","282.79","1,273,515.17","833,252.98","440,262.20","310.86","274.09","237.33","55.84","266.68","264.87","257.63","267.40","266.65","41.43","283.50","3.63","286.28","272.65","259.02","281.36","279.04","275.84","274.09","272.64","270.90","266.81","266.44","266.37","266.52","266.85","267.85","1.34","1.46","-7.19","-1.00","282.00","272.38","11.79","8.16","68,901,148.41","2.51","2.17","43.13","37.56","283.50","264.72","245.94","5.70","-0.34","14.02","140.40","42.74","","44.75","0.30","-4.24","0.22","-5.40","-5.42","15.69","286.13","265.31","244.49","94.05","1.61","0.12","17.14","7.45","259.04","304.57","262.73","50.00","100.00","50.00","259.63","261.09","268.29","29.68","20.40","14.48","7,508.00","99.67"
"2022-08-04T22:00:00.000Z","282.91","-0.26","-0.15","16,774,600","62.78","288.25","266.07","243.89","98.93","263.38","263.38","263.38","","-2.60","269.81","1.16","0.69","-20.03","-1,616,649.16","0.07","0.32","71.61","2.43","269.61","0.22","4.97","0.21","100.00","82.24","-202,010,400.00","284.52","146.61","260.48","97.98","92.95","97.98","92.95","88.10","63.23","289.87","280.37","270.87","20.65","","","96.38","56.51","","99.78","62.78","54.19","0.16","0.14","0.02","3.90","1.43","1.41","23.57","-23.57","10.12","3.45","50.00","-39.10","47.27","16.93","-1.00","293.00","277.00","4,846,542.19","0.68","11.27","5.69","1.80","68.68","86.44","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.02","265.76","163,551,900.00","189.04","158.41","276.55","263.38","250.21","10.94","266.07","263.38","295.13","263.38","61.29","28.66","269.22","25.10","0.30","5.69","3.31","2.38","249.57","2.17","0.72","254.09","284.52","790,778.02","827,185.13","-36,407.10","311.27","275.70","240.12","56.33","266.68","264.87","257.63","267.40","251.99","39.87","283.80","4.97","289.28","275.50","261.73","282.14","280.33","277.41","275.70","274.22","272.40","267.85","267.36","267.18","267.24","267.48","268.34","1.34","4.12","-6.29","0","282.00","272.38","10.09","5.12","57,284,835.75","2.77","2.51","42.67","37.86","283.80","264.87","245.94","4.63","-2.15","15.65","115.28","41.81","","46.98","-0.57","-4.60","0.22","-5.41","-5.41","16.67","288.25","266.07","243.89","87.96","1.61","0.23","16.45","7.27","260.82","302.63","263.19","50.00","92.86","42.86","259.26","263.37","269.66","28.23","20.87","14.52","7,654.61","98.93"
"2022-08-07T22:00:00.000Z","280.32","-0.92","-0.81","18,739,200","60.05","289.87","266.86","243.85","93.33","263.74","263.74","263.74","","-15.41","271.48","1.16","0.66","-25.08","-1,954,536.83","0.06","0.36","63.32","2.29","271.34","0.19","6.60","0.24","100.00","85.79","-220,749,600.00","285.52","-167.36","262.06","93.85","94.68","93.85","94.68","84.17","67.04","290.27","280.83","271.40","20.30","","","105.04","60.70","","99.89","60.05","49.36","0.19","0.16","0.04","3.87","1.51","0.87","15.56","-15.56","-1.05","2.04","50.00","-29.77","56.45","23.93","-1.00","293.00","277.00","4,674,987.77","0.68","8.01","5.76","1.22","68.05","86.34","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.02","268.29","144,812,700.00","189.04","158.58","276.93","263.74","250.55","7.06","266.86","263.74","294.99","263.74","60.83","20.79","271.08","25.04","0.35","5.76","3.80","1.96","249.57","2.10","0.70","256.13","285.52","1,111,277.45","867,769.74","243,507.71","311.85","276.54","241.22","54.57","272.39","265.93","257.88","267.40","252.22","40.20","283.80","6.60","291.64","277.76","263.87","281.23","280.33","278.06","276.54","275.16","273.39","268.65","268.08","267.82","267.81","267.98","268.73","1.34","5.61","-6.47","0","282.00","272.38","11.39","4.79","42,167,793.59","3.11","2.77","46.97","37.86","283.80","264.87","245.94","3.11","-5.41","16.47","100.13","39.74","","60.57","-1.86","-2.08","0.19","-5.43","-5.41","17.25","289.87","266.86","243.85","79.24","1.63","0.16","16.23","7.23","260.82","300.05","260.59","64.29","100.00","35.71","259.66","265.27","271.74","28.64","19.50","14.84","7,487.25","93.33"
"2022-08-08T22:00:00.000Z","282.30","0.71","0.82","23,405,200","61.43","291.41","268.29","245.18","98.02","264.07","264.07","264.07","","-9.96","272.85","1.09","0.74","2.71","-1,824,773.18","0.08","0.36","64.44","2.21","272.70","0.21","5.47","0.27","100.00","88.63","-197,344,400.00","286.83","102.49","262.06","90.68","94.17","90.68","94.17","80.90","69.56","291.61","282.33","273.05","20.22","","","104.23","61.40","","99.94","61.43","51.61","0.25","0.18","0.07","3.89","1.34","1.26","21.59","-21.59","7.30","1.54","55.00","-17.75","67.96","31.91","-1.00","293.00","277.00","4,840,305.40","0.69","7.64","5.90","1.34","68.53","86.25","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.03","271.11","168,217,900.00","189.04","158.76","277.27","264.07","250.86","7.21","268.29","264.07","294.85","264.07","54.36","20.03","272.39","24.93","0.23","5.90","4.22","1.68","249.57","2.08","0.69","257.70","286.83","497,308.10","814,846.65","-317,538.55","312.10","277.58","243.06","65.31","276.90","265.93","259.25","267.40","245.38","35.72","285.92","5.47","293.60","279.62","265.64","281.76","280.98","279.00","277.58","276.26","274.50","269.53","268.87","268.52","268.44","268.54","269.18","1.36","5.83","-7.28","0","282.00","272.38","7.44","1.97","42,764,085.77","2.91","3.11","33.48","39.98","285.92","265.93","245.94","3.29","-4.01","17.10","83.68","39.56","","42.30","-1.60","0.07","0.28","-5.47","-5.43","17.23","291.41","268.29","245.18","80.30","1.49","0.17","16.44","7.10","260.82","301.37","263.23","64.29","92.86","28.57","260.67","266.50","273.79","27.06","20.15","14.82","7,589.74","98.02"
"2022-08-09T22:00:00.000Z","289.16","2.43","2.54","24,687,800","65.83","293.77","270.12","246.46","104.88","264.39","264.39","264.39","","-1.62","274.70","1.16","0.70","10.19","-1,599,995.70","0.09","0.39","68.99","2.18","274.58","0.24","7.51","0.29","100.00","90.91","-172,656,600.00","289.70","1,028.70","268.04","91.01","91.85","91.01","91.85","82.41","71.89","292.98","283.67","274.35","21.17","","","122.60","65.44","","99.97","65.83","53.57","0.31","0.23","0.08","4.33","2.23","0","36.93","-36.93","47.16","1.28","60.00","-8.00","76.88","40.33","1.00","293.00","283.00","5,440,229.98","0.69","9.18","6.49","2.07","70.20","86.17","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.03","273.48","192,905,700.00","189.04","158.94","277.60","264.39","251.17","11.54","270.12","264.39","294.75","264.39","54.94","24.32","274.35","24.79","0.12","6.49","4.67","1.82","249.57","2.25","0.74","258.14","289.70","968,646.56","836,818.07","131,828.50","314.51","279.69","244.87","64.57","281.10","267.88","259.47","267.40","244.74","23.62","285.92","2.87","294.99","280.94","266.89","285.46","283.71","281.26","279.69","278.24","276.34","270.80","269.99","269.53","269.34","269.35","269.83","1.36","6.09","-7.06","0","282.00","272.38","12.24","9.37","60,849,030.63","3.02","2.91","42.48","39.98","285.92","265.93","245.94","5.13","2.64","18.56","117.47","35.58","","40.80","-0.19","-5.79","0.27","-5.47","-5.46","17.51","293.77","270.12","246.46","90.26","1.46","0.15","17.08","7.13","260.82","308.92","269.40","78.57","100.00","21.43","262.11","268.20","275.26","31.77","18.64","15.62","8,618.44","104.88"
"2022-08-10T22:00:00.000Z","287.02","-0.74","-0.63","20,065,900","63.40","295.31","271.76","248.22","100.69","264.69","264.69","264.69","","-10.06","276.60","1.14","0.69","-8.30","-1,774,352.99","0.05","0.40","67.02","2.04","276.49","0.20","4.70","0.32","100.00","92.73","-192,722,500.00","290.68","-203.94","269.42","92.79","91.49","92.79","91.49","78.02","73.01","293.44","284.34","275.24","20.32","","","115.21","70.05","","99.99","63.40","51.32","0.32","0.27","0.05","4.58","1.57","0.44","45.64","-45.64","22.33","0.78","55.00","-1.39","82.98","48.70","-1.00","293.00","283.00","5,291,726.31","0.68","10.24","6.71","1.54","70.20","86.08","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.02","276.42","172,839,800.00","187.64","159.11","277.92","264.69","251.45","6.47","271.76","264.69","294.65","264.69","54.90","26.66","276.26","24.72","0.23","6.71","5.08","1.63","249.57","2.11","0.70","261.11","290.68","436,195.11","779,586.22","-343,391.11","314.71","281.02","247.33","59.41","281.79","268.57","260.10","267.40","244.52","21.72","289.81","4.70","296.01","281.91","267.82","286.24","284.81","282.54","281.02","279.59","277.67","271.84","270.94","270.38","270.11","270.04","270.40","1.40","6.55","-6.81","-1.00","282.00","277.61","12.29","7.59","46,021,837.69","3.29","3.02","40.76","43.87","289.81","267.88","245.94","3.64","0.93","18.44","105.18","33.70","","21.61","-1.27","-6.96","0.20","-5.47","-5.47","17.33","295.31","271.76","248.22","82.40","1.48","0.15","17.51","6.96","267.09","305.65","268.39","85.71","100.00","14.29","263.37","269.92","276.73","31.67","17.74","16.52","8,414.50","100.69"
"2022-08-11T22:00:00.000Z","291.91","1.70","1.81","22,619,700","66.45","297.56","273.52","249.48","105.66","265.08","265.08","265.08","","0","278.87","1.16","0.64","7.43","-1,687,015.23","0.05","0.40","67.50","1.80","278.72","0.23","4.97","0.34","100.00","94.18","-170,102,800.00","291.94","465.90","270.63","96.11","93.30","96.11","93.30","81.20","74.50","295.07","286.14","277.22","18.99","","","119.51","68.29","","99.99","66.45","53.90","0.29","0.30","-0.01","5.21","1.58","0.91","41.77","-41.77","38.54","1.35","55.00","6.46","89.84","57.00","1.00","293.00","283.00","5,677,102.48","0.68","12.78","7.20","1.99","71.40","86.00","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.02","279.38","195,459,500.00","187.64","159.28","278.33","265.08","251.82","9.43","273.52","265.08","294.55","265.08","60.83","33.08","278.42","24.69","0.22","7.20","5.50","1.69","249.57","1.94","0.68","264.74","291.94","865,900.18","791,916.78","73,983.40","315.81","283.00","250.20","60.73","282.15","268.93","260.29","266.25","242.45","21.91","291.21","4.97","297.10","282.95","268.80","289.08","287.18","284.62","283.00","281.49","279.45","273.14","272.10","271.43","271.05","270.90","271.10","1.41","7.05","-6.13","0","282.00","277.61","11.13","6.16","55,248,812.93","3.62","3.29","46.49","41.64","291.21","270.39","249.57","4.51","6.38","18.49","108.35","33.18","","44.52","-0.01","-1.44","0.27","-5.46","-5.47","17.58","297.56","273.52","249.48","88.24","1.58","0.23","18.44","6.81","267.09","309.79","274.03","92.86","100.00","7.14","264.28","271.33","277.46","30.76","16.81","17.44","8,880.40","105.66"
"2022-08-14T22:00:00.000Z","293.47","0.53","0.64","18,085,700","67.38","299.31","275.48","251.65","109.02","265.46","265.46","265.46","293.47","-2.01","281.69","1.28","0.58","-54.04","-1,961,049.57","0.07","0.43","68.51","0.74","281.49","0.25","4.07","0.36","100.00","95.34","-152,017,100.00","291.66","168.26","274.29","95.98","94.96","95.98","94.96","85.09","76.42","297.45","288.77","280.09","12.96","0.51","0.51","128.34","69.25","38,084,466.00","100.00","67.38","56.64","0.23","0.29","-0.07","5.68","1.64","0.36","51.19","-51.19","33.01","0.95","60.00","15.35","97.70","65.40","-1.00","307.00","283.00","5,773,754.35","0.68","16.50","7.62","1.86","71.40","85.93","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.02","281.88","213,545,200.00","188.64","159.45","278.73","265.46","252.18","9.57","275.48","265.46","294.41","265.46","69.35","41.57","281.09","24.66","0.23","7.62","5.93","1.69","249.57","1.44","0.81","271.45","291.66","1,157,656.72","844,165.35","313,491.38","316.47","284.91","253.34","66.76","285.39","270.06","260.29","266.25","238.95","20.69","291.91","4.07","298.57","284.35","270.13","291.27","289.28","286.59","284.91","283.33","281.20","274.45","273.29","272.51","272.03","271.79","271.83","1.42","7.25","-6.90","0","282.00","277.61","11.59","7.52","51,386,646.49","4.00","3.62","59.15","42.34","291.91","270.74","249.57","3.96","8.23","18.98","115.18","37.63","-0.28","63.03","0.62","-6.80","0.33","-5.45","-5.46","17.30","299.31","275.48","251.65","87.74","1.60","0.33","19.57","6.62","270.54","310.22","276.72","100.00","100.00","0","265.49","272.74","279.64","31.85","16.07","18.54","9,048.66","109.02"
"2022-08-15T22:00:00.000Z","292.71","-0.26","-0.15","18,102,900","66.42","300.92","277.14","253.37","107.69","265.91","265.91","265.91","","-5.59","283.53","1.31","0.72","-60.64","-2,152,028.61","0.08","0.44","65.53","0.74","283.38","0.25","3.62","0.38","100.00","96.28","-170,120,000.00","292.41","15.65","275.37","97.47","96.52","97.47","96.52","85.80","78.13","299.27","290.85","282.44","11.62","","","135.08","68.59","","100.00","66.42","53.65","0.22","0.26","-0.04","5.85","1.38","0.92","65.17","-65.17","26.95","0.81","55.00","23.71","104.94","73.65","-1.00","307.00","283.00","5,726,872.63","0.68","8.92","7.80","1.53","71.21","85.85","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.02","284.34","195,442,300.00","188.64","159.62","279.21","265.91","252.61","7.81","277.14","265.91","294.25","265.91","60.99","23.97","283.08","24.39","0.20","7.80","6.30","1.50","258.85","1.30","0.81","274.28","292.41","645,084.45","815,725.22","-170,640.77","316.54","286.32","256.11","66.18","285.89","270.06","259.53","266.25","240.98","19.22","294.18","3.62","300.32","286.02","271.72","291.99","290.42","287.95","286.32","284.77","282.64","275.63","274.37","273.49","272.93","272.61","272.52","1.35","6.93","-7.79","0","282.00","277.61","10.00","6.38","42,080,214.02","4.38","4.00","42.36","44.61","294.18","271.88","249.57","3.07","8.34","18.17","106.22","42.54","","45.11","0.10","-15.72","0.29","-5.46","-5.46","17.16","300.92","277.14","253.37","82.74","1.84","0.29","21.04","6.40","272.54","308.28","277.14","92.86","92.86","0","266.76","273.69","281.48","30.57","15.42","19.57","9,064.32","107.69"
"2022-08-16T22:00:00.000Z","291.32","-0.47","-0.36","18,253,400","64.59","302.11","278.59","255.08","105.66","266.36","266.36","266.36","","-13.12","284.73","1.20","0.81","-45.45","-2,265,125.83","0.06","0.43","68.80","0.77","284.62","0.24","3.88","0.40","100.00","97.02","-188,373,400.00","293.21","-33.52","275.37","93.09","95.51","93.09","95.51","81.70","78.78","299.48","291.29","283.09","11.37","","","153.83","58.19","","100.00","64.59","50.78","0.25","0.24","0.01","5.90","1.27","1.26","47.37","-47.37","6.48","0.54","50.00","24.91","104.90","80.99","-1.00","307.00","283.00","5,640,193.19","0.68","5.39","7.75","1.15","70.87","85.77","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.02","286.31","177,188,900.00","188.64","159.80","279.68","266.36","253.04","5.32","278.59","266.36","294.05","266.36","52.96","14.91","284.40","24.18","0.21","7.75","6.59","1.16","267.87","1.25","0.79","275.65","293.21","174,520.60","724,124.56","-549,603.96","316.37","287.23","258.10","65.80","285.89","270.06","259.20","266.25","237.92","16.17","294.18","3.88","301.89","287.51","273.14","291.66","290.72","288.70","287.23","285.78","283.73","276.64","275.31","274.36","273.73","273.34","273.14","1.24","7.66","-7.55","1.00","294.18","277.61","8.27","4.39","32,444,192.54","3.96","4.38","23.22","44.61","294.18","271.88","249.57","2.20","8.17","16.90","93.62","46.70","","33.48","-0.65","-16.74","0.29","-5.46","-5.46","16.88","302.11","278.59","255.08","77.06","1.78","0.27","20.69","6.22","272.54","306.11","276.53","85.71","85.71","0","267.87","275.52","283.07","29.21","15.83","20.29","9,030.80","105.66"
"2022-08-17T22:00:00.000Z","290.17","-0.39","-0.28","17,186,200","63.04","303.00","279.86","256.72","103.92","266.71","266.71","266.71","","-18.39","285.47","1.08","0.88","-46.55","-2,413,054.12","0.06","0.44","65.18","0.82","285.38","0.22","2.83","0.41","100.00","97.62","-205,559,600.00","293.91","-53.13","275.47","87.63","92.73","87.63","92.73","73.76","77.86","299.81","291.92","284.02","11.39","","","163.70","61.26","","100.00","63.04","48.09","0.24","0.24","0.01","5.90","1.11","1.10","28.34","-28.34","-7.11","1.00","45.00","23.93","102.94","87.18","1.00","293.00","283.00","5,572,350.19","0.68","3.36","7.52","0.87","70.87","85.68","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.01","287.88","160,002,700.00","187.90","159.97","280.05","266.71","253.38","2.89","279.86","266.71","293.85","266.71","44.46","9.43","285.20","23.91","0.16","7.52","6.78","0.75","272.38","1.26","0.79","276.30","293.91","-230,795.96","587,707.34","-818,503.30","315.40","287.77","260.13","63.10","285.89","270.06","258.21","266.25","237.45","16.50","294.18","2.83","303.33","288.89","274.44","290.91","290.54","289.02","287.77","286.46","284.53","277.51","276.14","275.13","274.44","274.00","273.69","1.17","8.19","-7.70","0","294.18","277.61","6.11","3.28","24,985,875.73","3.29","3.96","14.44","44.61","294.18","271.88","249.57","1.55","8.89","14.82","82.18","45.27","","31.13","-1.29","-11.65","0.24","-5.46","-5.46","16.54","303.00","279.86","256.72","72.28","1.80","0.23","20.01","5.98","272.54","303.70","276.64","64.29","78.57","14.29","269.00","277.19","284.89","28.22","15.76","20.87","8,977.67","103.92"
"2022-08-18T22:00:00.000Z","286.15","-1.39","-1.28","20,570,000","57.82","302.61","281.15","259.69","99.90","267.03","267.03","267.03","","-36.83","286.07","1.03","0.89","-4.50","-2,231,520.41","0.06","0.47","56.47","1.03","285.99","0.18","4.61","0.41","99.70","98.03","-226,129,600.00","292.91","-599.14","275.47","77.22","85.98","77.22","85.98","55.00","73.71","298.53","290.76","283.00","10.55","","","164.07","68.76","","100.00","57.82","45.64","0.19","0.23","-0.04","5.68","0.91","2.24","29.64","-29.64","-35.63","0.32","45.00","22.11","100.57","92.08","-1.00","293.00","283.00","5,287,373.11","0.68","2.93","6.94","-0.03","69.89","85.59","269.56","293.18","257.12","305.62","233.50","329.24","221.06","1.01","294.18","139,432,700.00","187.90","160.14","280.38","267.03","253.68","-1.44","281.15","267.03","293.62","267.03","44.52","8.14","285.83","23.70","0.18","6.94","6.81","0.13","272.38","1.02","0.60","278.70","292.91","-671,342.14","407,843.13","-1,079,185.27","314.65","287.47","260.30","65.25","285.89","271.88","257.41","266.19","236.41","18.14","294.18","3.69","304.45","289.96","275.46","288.53","289.07","288.39","287.47","286.41","284.73","278.07","276.69","275.67","274.95","274.48","274.10","1.17","8.85","-7.63","0","294.18","277.61","3.40","-0.29","9,603,350.38","2.41","3.29","11.84","44.61","294.18","271.88","249.57","-0.06","6.70","12.56","52.55","44.83","","23.56","-2.36","-6.31","0.23","-5.48","-5.47","15.27","302.61","281.15","259.69","61.65","1.73","0.18","18.72","5.88","272.54","299.74","272.56","64.29","71.43","7.14","269.87","278.72","286.36","26.64","19.15","20.55","8,378.53","99.90"
