contract_name,last_trade_date_(edt),strike,last_price,bid,ask,change,%_change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date
AVGO250620C00067000,5/27/2025 3:49 PM,67,167.45,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00068000,2025-01-04 12:10:00,68,100.45,136.70,138.15,0.00,0.00%,10,20,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00069000,2025-01-04 10:49:00,69,96.43,135.65,136.90,0.00,0.00%,10,18,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00070000,2025-06-06 15:49:00,70,176.90,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00071000,5/29/2025 3:55 PM,71,170.75,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00072000,2025-01-04 12:19:00,72,97.36,132.50,133.85,0.00,0.00%,10,11,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00073000,2025-01-04 12:19:00,73,96.37,131.65,132.95,0.00,0.00%,4,4,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00074000,4/21/2025 9:37 AM,74,93.62,157.45,158.30,0.00,0.00%,1,21,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00075000,5/29/2025 1:02 PM,75,167.35,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00076000,2025-02-06 11:03:00,76,172.70,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00077000,2025-06-06 12:17:00,77,173.54,0.00,0.00,0.00,0.00%,19,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00078000,2025-06-06 12:27:00,78,171.59,0.00,0.00,0.00,0.00%,5,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00079000,4/23/2025 2:47 PM,79,100.10,149.50,150.45,0.00,0.00%,2,57,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00080000,6/17/2025 2:58 PM,80,171.00,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00081000,2025-06-06 15:55:00,81,166.60,0.00,0.00,0.00,0.00%,8,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00082000,2025-02-06 13:43:00,82,166.31,0.00,0.00,0.00,0.00%,100,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00083000,6/17/2025 3:54 PM,83,167.25,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00084000,2025-12-06 15:54:00,84,171.25,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00085000,2025-11-06 15:54:00,85,167.50,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00086000,2025-06-06 15:55:00,86,161.55,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00087000,3/31/2025 11:47 AM,87,78.90,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00088000,5/29/2025 12:57 PM,88,154.50,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00089000,2025-10-06 14:11:00,89,153.85,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00090000,6/16/2025 12:21 PM,90,163.48,0.00,0.00,0.00,0.00%,9,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00091000,2025-10-06 15:21:00,91,155.50,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00092000,2025-06-06 15:50:00,92,154.90,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00093000,6/16/2025 1:49 PM,93,161.65,0.00,0.00,0.00,0.00%,60,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00094000,6/16/2025 12:52 PM,94,158.00,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00095000,6/17/2025 10:48 AM,95,154.20,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00096000,6/17/2025 10:50 AM,96,153.78,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00097000,6/17/2025 10:53 AM,97,152.27,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00098000,5/28/2025 3:55 PM,98,141.15,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00099000,6/17/2025 10:56 AM,99,150.23,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00100000,6/17/2025 10:58 AM,100,149.48,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00101000,6/16/2025 3:30 PM,101,152.21,0.00,0.00,0.00,0.00%,80,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00102000,2025-10-06 15:44:00,102,142.91,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00103000,6/16/2025 2:38 PM,103,149.61,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00104000,6/17/2025 10:20 AM,104,148.46,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00105000,6/17/2025 1:13 PM,105,143.47,0.00,0.00,0.00,0.00%,36,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00106000,2025-06-06 15:50:00,106,140.95,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00107000,2025-04-04 15:00:00,107,46.10,94.65,95.90,0.00,0.00%,1,41,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00108000,2025-01-05 11:12:00,108,92.29,133.55,135.30,0.00,0.00%,10,43,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00109000,2025-11-04 14:22:00,109,73.04,124.15,125.15,0.00,0.00%,2,47,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00110000,6/17/2025 3:54 PM,110,140.40,0.00,0.00,0.00,0.00%,64,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00111000,5/28/2025 3:55 PM,111,128.20,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00112000,5/16/2025 10:57 AM,112,116.35,137.00,138.05,0.00,0.00%,1,80,369.53%,"Jun 20, 2025",2025-06-20
AVGO250620C00113000,5/19/2025 10:59 AM,113,116.65,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00114000,2025-06-06 09:33:00,114,136.75,0.00,0.00,0.00,0.00%,30,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00115000,6/17/2025 11:28 AM,115,135.01,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00116000,2025-04-06 15:45:00,116,145.58,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00117000,2025-06-06 09:37:00,117,136.33,0.00,0.00,0.00,0.00%,19,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00118000,2025-03-06 15:54:00,118,138.95,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00119000,6/16/2025 3:54 PM,119,133.20,0.00,0.00,0.00,0.00%,11,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00120000,2025-12-06 10:07:00,120,136.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00121000,2025-03-04 15:25:00,121,38.70,83.25,84.15,0.00,0.00%,1,23,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00122000,2025-06-06 15:50:00,122,125.00,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00123000,6/16/2025 3:54 PM,123,129.20,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00124000,4/21/2025 10:40 AM,124,45.35,108.00,108.95,0.00,0.00%,2,109,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00125000,2025-05-06 15:10:00,125,137.60,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00126000,4/23/2025 3:54 PM,126,54.45,102.75,103.65,0.00,0.00%,1,66,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00127000,4/17/2025 12:11 PM,127,48.30,101.70,102.70,0.00,0.00%,3,81,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00128000,6/13/2025 2:15 PM,128,122.50,0.00,0.00,0.00,0.00%,22,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00129000,4/17/2025 2:22 PM,129,47.60,99.70,100.70,0.00,0.00%,3,122,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00130000,6/16/2025 11:10 AM,130,123.89,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00131000,2025-06-06 15:49:00,131,116.00,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00132000,2025-09-06 10:10:00,132,113.70,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00134000,2025-12-06 13:16:00,134,121.29,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00135000,2025-06-06 09:31:00,135,115.29,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00136000,6/16/2025 1:47 PM,136,117.50,0.00,0.00,0.00,0.00%,35,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00138000,6/17/2025 10:11 AM,138,116.07,0.00,0.00,0.00,0.00%,9,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00140000,6/17/2025 1:50 PM,140,108.50,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00142000,6/13/2025 11:31 AM,142,111.02,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00144000,6/17/2025 11:12 AM,144,106.61,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00145000,6/17/2025 10:59 AM,145,104.68,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00146000,2025-10-06 13:38:00,146,98.53,0.00,0.00,0.00,0.00%,6,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00148000,6/17/2025 10:11 AM,148,106.00,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00150000,6/17/2025 3:35 PM,150,101.95,0.00,0.00,0.00,0.00%,14,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00152000,6/17/2025 1:51 PM,152,96.20,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00154000,6/17/2025 11:36 AM,154,96.14,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00155000,6/17/2025 11:08 AM,155,94.91,0.00,0.00,0.00,0.00%,13,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00156000,6/17/2025 12:19 PM,156,94.07,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00158000,6/16/2025 3:10 PM,158,94.65,0.00,0.00,0.00,0.00%,8,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00160000,6/17/2025 2:23 PM,160,90.13,0.00,0.00,0.00,0.00%,7,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00162000,6/13/2025 2:38 PM,162,87.02,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00164000,6/17/2025 10:41 AM,164,85.65,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00165000,6/17/2025 3:37 PM,165,86.83,0.00,0.00,0.00,0.00%,21,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00166000,6/17/2025 11:21 AM,166,84.42,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00168000,6/13/2025 2:45 PM,168,81.65,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00170000,6/17/2025 1:08 PM,170,78.27,0.00,0.00,0.00,0.00%,8,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00172000,6/17/2025 2:39 PM,172,78.25,0.00,0.00,0.00,0.00%,8,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00174000,6/17/2025 3:56 PM,174,75.60,0.00,0.00,0.00,0.00%,15,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00175000,6/17/2025 3:00 PM,175,76.09,0.00,0.00,0.00,0.00%,7,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00176000,6/17/2025 11:53 AM,176,73.98,0.00,0.00,0.00,0.00%,5,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00178000,6/17/2025 3:54 PM,178,72.35,0.00,0.00,0.00,0.00%,8,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00180000,6/17/2025 3:58 PM,180,69.29,0.00,0.00,0.00,0.00%,15,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00182000,6/17/2025 11:29 AM,182,68.09,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00184000,6/17/2025 3:37 PM,184,67.90,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00185000,6/17/2025 3:09 PM,185,66.40,0.00,0.00,0.00,0.00%,13,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00186000,6/17/2025 9:30 AM,186,66.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00188000,6/17/2025 3:36 PM,188,64.05,0.00,0.00,0.00,0.00%,5,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00190000,6/17/2025 3:55 PM,190,59.90,0.00,0.00,0.00,0.00%,25,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00192000,6/17/2025 1:13 PM,192,56.60,0.00,0.00,0.00,0.00%,8,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00194000,6/17/2025 1:19 PM,194,54.45,0.00,0.00,0.00,0.00%,5,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00195000,6/17/2025 3:23 PM,195,56.38,0.00,0.00,0.00,0.00%,43,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00196000,6/17/2025 9:41 AM,196,55.10,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00198000,6/17/2025 2:55 PM,198,52.82,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00200000,6/17/2025 3:45 PM,200,51.40,0.00,0.00,0.00,0.00%,64,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00205000,6/17/2025 3:53 PM,205,45.46,0.00,0.00,0.00,0.00%,57,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00207500,6/17/2025 2:36 PM,207.5,42.11,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00210000,6/17/2025 3:32 PM,210,41.62,0.00,0.00,0.00,0.00%,116,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00212500,6/13/2025 3:52 PM,212.5,36.99,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00215000,6/17/2025 3:57 PM,215,34.70,0.00,0.00,0.00,0.00%,42,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00217500,6/16/2025 11:02 AM,217.5,35.30,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00220000,6/17/2025 3:57 PM,220,29.84,0.00,0.00,0.00,0.00%,988,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00222500,6/17/2025 3:25 PM,222.5,29.18,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00225000,6/17/2025 3:36 PM,225,27.01,0.00,0.00,0.00,0.00%,298,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00227500,6/17/2025 3:20 PM,227.5,23.87,0.00,0.00,0.00,0.00%,24,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00230000,6/17/2025 3:59 PM,230,19.48,0.00,0.00,0.00,0.00%,398,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00232500,6/17/2025 3:54 PM,232.5,17.95,0.00,0.00,0.00,0.00%,56,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00235000,6/17/2025 3:59 PM,235,14.60,0.00,0.00,0.00,0.00%,251,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00237500,6/17/2025 3:54 PM,237.5,13.10,0.00,0.00,0.00,0.00%,282,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00240000,6/17/2025 3:59 PM,240,9.95,0.00,0.00,0.00,0.00%,764,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00242500,6/17/2025 3:59 PM,242.5,7.75,0.00,0.00,0.00,0.00%,331,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00245000,6/17/2025 3:59 PM,245,5.85,0.00,0.00,0.00,0.00%,574,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00247500,6/17/2025 3:57 PM,247.5,4.25,0.00,0.00,0.00,0.00%,759,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00250000,6/17/2025 3:59 PM,250,2.78,0.00,0.00,0.00,0.00%,6.777,0,0.78%,"Jun 20, 2025",2025-06-20
AVGO250620C00252500,6/17/2025 3:59 PM,252.5,1.74,0.00,0.00,0.00,0.00%,5.42,0,3.13%,"Jun 20, 2025",2025-06-20
AVGO250620C00255000,6/17/2025 3:59 PM,255,1.04,0.00,0.00,0.00,0.00%,7.458,0,6.25%,"Jun 20, 2025",2025-06-20
AVGO250620C00257500,6/17/2025 3:58 PM,257.5,0.56,0.00,0.00,0.00,0.00%,4.88,0,6.25%,"Jun 20, 2025",2025-06-20
AVGO250620C00260000,6/17/2025 3:59 PM,260,0.34,0.00,0.00,0.00,0.00%,5.942,0,12.50%,"Jun 20, 2025",2025-06-20
AVGO250620C00262500,6/17/2025 3:59 PM,262.5,0.19,0.00,0.00,0.00,0.00%,905,0,12.50%,"Jun 20, 2025",2025-06-20
AVGO250620C00265000,6/17/2025 3:59 PM,265,0.12,0.00,0.00,0.00,0.00%,1.551,0,12.50%,"Jun 20, 2025",2025-06-20
AVGO250620C00267500,6/17/2025 3:49 PM,267.5,0.08,0.00,0.00,0.00,0.00%,247,0,12.50%,"Jun 20, 2025",2025-06-20
AVGO250620C00270000,6/17/2025 3:57 PM,270,0.06,0.00,0.00,0.00,0.00%,1.289,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00272500,6/17/2025 3:29 PM,272.5,0.04,0.00,0.00,0.00,0.00%,139,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00275000,6/17/2025 3:58 PM,275,0.04,0.00,0.00,0.00,0.00%,302,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00277500,6/17/2025 3:00 PM,277.5,0.01,0.00,0.00,0.00,0.00%,29,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00280000,6/17/2025 3:21 PM,280,0.02,0.00,0.00,0.00,0.00%,1.965,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00282500,6/17/2025 11:23 AM,282.5,0.02,0.00,0.00,0.00,0.00%,67,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00285000,6/17/2025 12:56 PM,285,0.02,0.00,0.00,0.00,0.00%,29,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00287500,6/17/2025 12:09 PM,287.5,0.01,0.00,0.00,0.00,0.00%,8,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00290000,6/17/2025 3:47 PM,290,0.01,0.00,0.00,0.00,0.00%,21,0,25.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00292500,6/16/2025 3:44 PM,292.5,0.01,0.00,0.00,0.00,0.00%,294,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00295000,6/16/2025 3:21 PM,295,0.01,0.00,0.00,0.00,0.00%,262,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00297500,6/16/2025 10:22 AM,297.5,0.01,0.00,0.00,0.00,0.00%,152,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00300000,6/17/2025 3:31 PM,300,0.01,0.00,0.00,0.00,0.00%,3,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00305000,2025-12-06 11:18:00,305,0.07,-,0.00,0.00,0.00%,-,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00310000,6/17/2025 2:17 PM,310,0.02,0.00,0.00,0.00,0.00%,10,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00315000,2025-10-06 10:40:00,315,0.04,0.00,0.00,0.00,0.00%,-,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00320000,6/16/2025 3:01 PM,320,0.01,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00325000,2025-10-06 10:39:00,325,0.03,0.00,0.00,0.00,0.00%,-,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00330000,6/17/2025 10:31 AM,330,0.01,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00340000,6/16/2025 3:41 PM,340,0.01,0.00,0.00,0.00,0.00%,19,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00350000,6/16/2025 1:00 PM,350,0.01,0.00,0.00,0.00,0.00%,3,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00360000,6/16/2025 1:16 PM,360,0.01,0.00,0.00,0.00,0.00%,9,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00370000,6/17/2025 1:51 PM,370,0.01,0.00,0.00,0.00,0.00%,200,0,50.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00410000,12/14/2023 11:50 AM,410,708.86,696.00,712.00,0.00,0.00%,-,0,0.00%,"Jun 20, 2025",2025-06-20
AVGO250620C00450000,2024-02-02 15:43:00,450,779.71,948.00,966.00,0.00,0.00%,1,1,0.00%,"Jun 20, 2025",2025-06-20
