Calls,"June 17th, 2025 7:34PM",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
MSFT250919P00515000,2025-04-06 15:16:00,515,51.65,41.00,41.95,0.00,0.00%,3,18,16.09%
MSFT250919P00520000,5/13/2025 10:52 AM,520,72.65,46.75,48.65,0.00,0.00%,9,1,19.88%
MSFT250919P00525000,2025-05-06 15:23:00,525,57.69,49.25,49.90,0.00,0.00%,5,5,14.67%
MSFT250919P00530000,6/13/2025 10:21 AM,530,55.27,52.75,54.15,-0.03,-0.05%,1,6,13.72%
MSFT250919P00535000,3/21/2025 3:50 PM,535,149.05,168.45,170.50,0.00,0.00%,1,0,137.38%
MSFT250919P00540000,6/16/2025 2:32 PM,540,61.85,60.95,64.85,0.00,0.00%,10,6,17.56%
MSFT250919P00545000,2024-11-12 12:04:00,545,96.20,125.00,127.80,0.00,0.00%,7,0,85.59%
MSFT250919P00550000,2025-12-06 09:56:00,550,75.36,70.80,74.80,0.00,0.00%,1,0,19.31%
MSFT250919P00555000,2024-12-07 15:43:00,555,104.00,147.00,151.50,0.00,0.00%,-,0,101.91%
MSFT250919P00560000,10/29/2024 12:19 PM,560,129.84,135.05,138.50,0.00,0.00%,2,0,85.30%
MSFT250919P00565000,10/29/2024 12:19 PM,565,134.72,139.35,143.50,0.00,0.00%,2,0,86.37%
MSFT250919P00570000,2025-05-05 15:51:00,570,134.00,104.00,107.80,0.00,0.00%,2,0,44.67%
MSFT250919P00580000,7/16/2024 3:50 PM,580,130.82,157.00,161.50,0.00,0.00%,2,0,93.48%
MSFT250919P00595000,2025-07-04 09:30:00,595,242.80,155.15,158.20,0.00,0.00%,-,0,78.62%
MSFT250919P00620000,7/18/2024 12:22 PM,620,184.86,199.00,204.00,0.00,0.00%,2,0,105.95%
MSFT250919P00635000,9/25/2024 2:34 PM,635,203.32,204.50,209.45,0.00,0.00%,-,0,99.24%
MSFT250919P00640000,9/25/2024 2:34 PM,640,208.25,209.50,214.00,0.00,0.00%,1,0,100.11%
MSFT250919P00650000,8/29/2024 2:01 PM,650,232.94,220.00,224.05,0.00,0.00%,-,0,102.58%
MSFT250919P00660000,7/26/2024 3:29 PM,660,234.40,241.35,245.25,0.00,0.00%,2,0,116.82%
MSFT250919P00680000,2025-09-04 13:36:00,680,296.06,239.70,243.80,0.00,0.00%,2,0,97.21%
MSFT250919P00700000,2025-04-06 11:50:00,700,235.06,220.85,224.80,0.00,0.00%,80,0,41.42%
